id	gasoil	sp95	sp95e10	sp98	gpl	brand	name	address
77210001	1.291		1.430	1.510		        Esso Express	        ESSO AVON FONTAINEBLEAU	73 Avenue du Président Franklin Roosevelt 77210 AVON
77210002	1.292		1.430	1.499		        Carrefour Market	        Carrefour Market	36 Avenue du Président Franklin Roosevelt 77210 AVON
77220001								
77220004								
77230001	1.350		1.490	1.570	0.880	        Total	        VILLENEUVE DAM LEYDAM	ROUTE DE PARIS 77230 VILLENEUVE-SOUS-DAMMARTIN
77230002	1.299		1.449	1.522		        Total Access	        RELAIS DE CHANTEMERLE	ROUTE DE SOISSONS RN2 77230 ROUVRES
77230003								
77230004	1.322	1.472		1.503		        Intermarché	        INTERMARCHE MOUSSY-LE-NEUF	Route de Vémars 77230 MOUSSY-LE-NEUF
77240002								
77250001	1.299		1.417	1.497	0.834	        Elf	        RELAIS ELF  MORET SUR LOING (1)	RN 6 77250 ÉCUELLES
77250002								
77250004								
77260002	1.374	1.519	1.489		0.870	        BP	        BP ETS PEZZETTA-DEMEME SA	42 Avenue Franklin Roosevelt 77260 LA FERTÉ-SOUS-JOUARRE
77260004								
77260005								
77260007	1.459		1.599	1.669	0.940	        Agip	        ENI LEO RESTO USSY	AIRE D&#039;USSY SUR MARNE 77260 USSY SUR MARNE
77260008								
77270001								
77270002								
77280001								
77290002	1.289	1.439		1.469		        Intermarché	        INTERMARCHE MITRY-MORY	46 Rue de Villeparisis 77290 MITRY-MORY
77300001								
77300003								
77310006	1.354		1.469			        BP	        BP ST FARGEAU PONTHIERRY	LOTISS DES BORDES RN 7 77310 SAINT-FARGEAU-PONTHIERRY
77320002	1.289	1.449		1.489		        Intermarché	        INTERMARCHE LA FERTE GAUCHER	Avenue du Général Leclerc 77320 LA FERTÉ-GAUCHER
77320003								
77330001								
77330002	1.380	1.520				        Total	        SARL REL.STATION SCE D&#039;OZ	2 Avenue Édouard Gourdon 77330 OZOIR-LA-FERRIÈRE
77330003	1.292		1.418	1.490		        Intermarché	        INTERMARCHE OZOIR LA FERRIERE	84 Rue François de Tessan 77330 OZOIR-LA-FERRIÈRE
77340002	1.355		1.469	1.549	0.880	        Total	        RELAIS PONTAULT COMBAULT	AIRE DE BERCHERES CD 51 AIRE DES BECHERES 77340 PONTAULT-COMBAULT
77340003	1.277		1.418	1.482	0.834	        Leclerc	        E.LECLERC S. A. S. DIS-PONTAUT	35 RUE DE PARIS RN 4 ZAC DES 4 CHENES 77340 PONTAULT-COMBAULT
77340004	1.390	1.590	1.500	1.580		        Total	        RELAIS DE COMBAULT	6 AVENUE CHARLES ROUXEL 77340 PONTAULT COMBAULT
77346001	1.277	1.435	1.418	1.472	0.834	        Carrefour	        CARREFOUR PONTAULT-COMBAULT	RN 4 77346 Pontault-Combault 77340 PONTAULT-COMBAULT
77350001	1.303		1.426	1.492		        Total Access	        TOTAL ACCESS	AVE MAURICE DAUVERGNE 77350 LE MEE SUR SEINE
77350004								
77360001	1.297	1.450		1.530		        Carrefour Market	        CARREFOUR VAIRES SUR MARNE	Place du Général de Gaulle 77360 VAIRES-SUR-MARNE
77370001	1.298	1.474	1.493	1.511	1.478	        Carrefour Market	        Carrefour Market	Avenue de Verdun 77370 NANGIS
77370002								
77370003								
77380001	1.439	1.604	1.579	1.649		        Intermarché	        INTERMARCHE COMBS LA VILLE	RUE PIERRE MARIE CURIE 77380 COMBS-LA-VILLE
77390003	1.297	1.448		1.509		        Carrefour Market	        Carrefour Market	L OREE DE GUIGNES 77390 GUIGNES
77400003								
77400004	1.359		1.489			        BP	        BP ST THIBAULT DES VIGNES	AVENUE ST GERMAIN DES NOYERS 77400 SAINT-THIBAULT-DES-VIGNES
77400005	1.359		1.506	1.586		        Total	        TOTAL Metin lagny	127 Avenue du général leclerc 77400 LAGNY-SUR-MARNE
77400006	1.359		1.504	1.584		        Total	        Total metin pomponne	2 Rue du Général Leclerc 77400 POMPONNE
77400007	1.279		1.409	1.469		        Intermarché	        INTERMARCHE ST THIBAULT DES VIGNES	Avenue de la Courtillière 77400 SAINT-THIBAULT-DES-VIGNES
77400008	1.278	1.441	1.408	1.464		        Intermarché	        INTERMARCHE THORIGNY	195 Rue de Claye 77400 THORIGNY-SUR-MARNE
77400010	1.339		1.519	1.579		        Elf	        RELAIS ELF DES COTEAUX	AVENUE GEORGES CLEMENCEAU RN34 77400 LAGNY-SUR-MARNE
77410001	1.366	1.640	1.493	1.583	0.890	        Total	        SARL BLOM	CHEMIN DE COMPANS 77410 CLAYE-SOUILLY
77410003								
77410008								
77430001								
77440001								
77450003	1.406		1.503			        Total	        Relais des archers	2 Avenue Charles de Gaulle 77450 ESBLY
77450004	1.290	1.432		1.465		        Super Casino	        SUPERMARCHE CASINO	53 Avenue Joffre 77450 ESBLY
77460001								
77460004	1.299	1.469	1.505	1.509		        Intermarché	        INTERMARCHE SOUPPES SUR LOING	32 Rue Pasteur 77460 SOUPPES-SUR-LOING
77470001	1.297	1.459		1.486		        Carrefour Market	        CSF FRANCE STATIONS	86 Avenue de Verdun 77470 TRILPORT
77480001	1.309	1.475		1.555		        Atac	        ATAC BRAY SUR SEINE	RUE DE LA SUCRERIE 77480 BRAY-SUR-SEINE
77480002	1.309	1.475	1.555	1.555		        Carrefour Market	        Carrefour Market	82 AVENUE DE LA LIBERATION 77480 BRAY-SUR-SEINE
77500001	1.296	1.449		1.509		        Auchan	        LES HALLES D&#039;AUCHAN	Avenue Sylvie - ZI Belle-Ile 77500 CHELLES
77500002	1.380	1.588	1.508	1.588	0.880	        Total	        RELAIS DE CHELLES	Avenue du Gendarme Castermant 77500 CHELLES
77500004	1.309	1.459		1.479		        Intermarché	        INTERMARCHE CHELLES MONTFERMEIL	route de Montfermeil 77500 CHELLES
77500005								
77500006	1.305		1.437	1.502		        Total Access	        TOTAL ACCESS METIN	53 Avenue du Maréchal Foch 77500 CHELLES
77500008								
77508001	1.295	1.449		1.479		        Carrefour	        CARREFOUR CHELLES	Avenue du Gendarme Castermant 77500 CHELLES
77508002								
77510001								
77515001	1.299	1.499		1.529		        Intermarché	        A L&#039;INTERMARCHE DE FAREMOUTIERS	PARC D&#039;ACTIVITES PRES DES BOURDEAUX 77515 FAREMOUTIERS
77520001								
77540001	1.317	1.482		1.512		        Simply Market	        ROZAY DISTRIBUTION	56 Rue de Vilpré 77540 ROZAY-EN-BRIE
77550001								
77550002	1.459		1.579	1.659		        Total	        RELAIS DE GALANDE	AVENUE PIERRE AUBERGE 77550 RÉAU
77550003	1.420	1.720				        Shell	        MAYEUR	24 avenue Jean Jaurès 77550 MOISSY-CRAMAYEL
77570001	1.324	1.499		1.539		        Carrefour Market	        Carrefour Market	Rue de Nisceville 77570 CHÂTEAU-LANDON
77580001	1.367	1.533		1.557		        Indépendant sans enseigne	        STATION DES BAULNES SARL	26 Avenue Charles de Gaulle 77580 CRÉCY-LA-CHAPELLE
77580002	1.275	1.448		1.496		        Intermarché	        INTERMARCHE CRECY-LA-CHAPELLE	Avenue de Villiers 77580 CRÉCY-LA-CHAPELLE
77590001								
77600001								
77600002	1.454		1.584	1.664	0.940	        Total	        RELAIS FERRIERES	A 4 - AIRE DE FERRIERES 77600 BUSSY-SAINT-GEORGES
77610002								
77620001	1.305	1.469		1.515		        Shopi	        SARL SOEGREDIS	ROUTE DE LORREZ 77620 ÉGREVILLE
77650001								
77680001	1.287		1.428	1.508		        Esso Express	        ESSO MALIBRAN	BLD DE LA MALIBRAN 77680 ROISSY-EN-BRIE
77680003	1.279	1.432	1.383	1.467	0.812	        Système U	        SUPER U ROISSY EN BRIE	ROUTE D&#039;OZOIR 77680 ROISSY EN BRIE
77700001	1.290	1.449		1.489		        Auchan	        AUCHAN VAL D&#039; EUROPE	14 Cours du Danube 77700 SERRIS
77700002	1.290	1.442		1.465		        Carrefour Market	        Carrefour Market	Rue d&#039;Esbly 77700 COUPVRAY
77700003	1.359		1.489	1.549	0.890	        Esso	        ESSO EURO DISNEY 1	Avenue Robert Schuman 77700 COUPVRAY
77700004								
77720002	1.297	1.448	1.422	1.479		        Intermarché	        INTERMARCHE MORMANT	les Chaumes RN 19 77720 MORMANT
77720004	1.295		1.418	1.509	0.834	        Elf	        Relais ELF Grandpuits	Route Départementale 619 77720 GRANDPUITS-BAILLY-CARROIS
77740001	1.415		1.533	1.613	0.880	        Total	        RELAIS ORME LOUPS	62 Rue de Paris 77860 SAINT-GERMAIN-SUR-MORIN
77760001	1.299	1.489		1.559		        Atac	        ATAC  LA  CHAPELLE  LA  REINE	Rue de l&#039;Avenir 77760 LA CHAPELLE-LA-REINE
77760002								
77760003								
77780002								
77800001								
77810001								
77820003								
77860001								
77870001	1.292	1.474		1.499		        Casino	        CASINO SUPERMARCHE	44 Route d&#039;Héricy 77870 VULAINES-SUR-SEINE
77910001								
77950001	1.303	1.472		1.495		        Carrefour Market	        Carrefour Market	Rue du Perré 77950 RUBELLES
78000003								
78000005								
78000008								
78000015								
78100001	1.419		1.539	1.619		        Total	        RELAIS ST GERMAIN EN LAYE ROOSEVELT	122 Rue Président Roosevelt 78100 SAINT-GERMAIN-EN-LAYE
78110002	1.322		1.448	1.518		        Esso Express	        ESSO LES IBIS	101 Boulevard Carnot 78110 LE VÉSINET
78110005								
78114001								
78120002								
78120003	1.269	1.432	1.389	1.469	0.821	        Carrefour	        CARREFOUR RAMBOUILLET	RN10 CENTRE COMMERCIAL DU BEL AIR 78120 RAMBOUILLET
78120005								
78120010	1.279		1.442	1.502		        Elf	        ELF SAPINS BLEUS	75AVENUESADI CARNOT 78120 RAMBOUILLET
78120011								
78125001	1.420	1.640				        Total	        SARL ASTON	280 RTE DE RAMBOUILLET 78125 SAINT-HILARION
78130010								
78140001								
78140002								
78140004	1.379		1.484	1.564		        Shell	        FD PERFORMANCE	RTE 18 VAL DE GRACE 78140 VÉLIZY-VILLACOUBLAY
78140005								
78140006								
78150001								
78150002								
78150005								
78150007								
78150010								
78150011								
78160001								
78170001								
78170002	1.319		1.454	1.524		        Esso Express	        ESSO BEAUREGARD	64 Avenue Lucien-René Duchesne 78170 LA CELLE-SAINT-CLOUD
78170006	1.369		1.509			        BP	        BP LA CELLE ST CLOUD	24 Avenue de la Jonchère 78170 LA CELLE-SAINT-CLOUD
78175001	1.414		1.539	1.635		        Total	        VAUBAN AUTOMOBILE	130 Avenue du Maréchal Foch 78100 SAINT-GERMAIN-EN-LAYE
78180002	1.414		1.466	1.546		        Total	        SAS SOVEDA	13 Avenue Ampère 78180 MONTIGNY-LE-BRETONNEUX
78180007	1.296	1.509	1.399	1.504		        Total Access	        Relais Porte Sud	69 Boulevard Vauban 78180 MONTIGNY-LE-BRETONNEUX
78180008	1.349	1.599		1.619		        Indépendant sans enseigne	        OiIL PRICE	11 Avenue des Prés 78180 MONTIGNY-LE-BRETONNEUX
78190004	1.305		1.439	1.504	0.900	        Total Access	        Total Access	RN10 78190 TRAPPES
78190007	1.369		1.499		0.900	        BP	        BP TRAPPES LUTHER KING	1 Avenue du Pasteur Martin Luther King 78190 TRAPPES
78190008	1.364		1.509			        BP	        BP TRAPPES SNCF	LA BOISSIERE RN 10 78190 TRAPPES
78200001	1.287		1.429	1.499	0.799	        Auchan	        AUCHAN-MANTES-BUCHELAY	CD 110 - BP 1525 78205 BUCHELAY
78200003								
78200006	1.439		1.559	1.639	0.880	        Total	        RELAIS LA VILLE JOLI	48 Boulevard Roger Salengro 78711 MANTES-LA-VILLE
78200008	1.306	1.467		1.493		        Intermarché	        INTERMARCHE MANTES-LA-JOLIE	16 Rue Jean Hoët 78200 MANTES-LA-JOLIE
78200011	1.353	1.515		1.554		        Esso	        Garage des Mongazons	Avenue de l&#039;Europe 78200 MAGNANVILLE
78210001								
78220002	1.410	1.570	1.540	1.600		        Indépendant sans enseigne	        TUDY 2 STATION SERVICE	146 avenue du Général Leclerc 78220 VIROFLAY
78230002								
78230003								
78230004	1.287		1.417	1.488		        Total Access	        .RELAIS TOTAL ACCESS LE PECQ KENNEDY	58 AV DU Pdt KENNEDY 78230 LE PECQ
78241001	1.270	1.420	1.400	1.459	0.807	        Carrefour	        CARREFOUR CHAMBOURCY	RN 13 78240 CHAMBOURCY
78250002								
78250003								
78250004	1.369		1.519	1.599		        Total	        Total Relais des belles vues	35 avenue chateaubriand 78250 MÉZY-SUR-SEINE
78260001								
78270001								
78280001	1.294		1.399	1.507		        Total Access	        RELAIS LES SAULES	VOIE E8 LES SAULES 78280 GUYANCOURT
78280002								
78290001								
78290002	1.409		1.532	1.612		        Total	        RELAIS DES NOIREAUX	46 Rue des Ponts 78290 CROISSY-SUR-SEINE
78300003	1.270	1.420	1.400			        Leclerc	        GEFICAR	Rue de la Reine Blanche 78955 CARRIÈRES-SOUS-POISSY
78300008	1.384					        BP	        BP POISSY GAMBETTA	12 Boulevard Gambetta 78300 POISSY
78300009								
78310001								
78310002	1.282		1.399	1.487		        Total Access	        RELAIS COIGNIERES	Route Nationale 10 78310 COIGNIÈRES
78310005								
78318001								
78320001	1.403	1.597				        Total	        SA MESNIL AUTOS	3 Rue de Versailles 78320 LE MESNIL-SAINT-DENIS
78330002	1.339	1.502		1.535		        Leader Price	        SODIROI	18, avenue de la République 78330 FONTENAY-LE-FLEURY
78340001	1.354		1.499		0.850	        BP	        BP LES CLAYES SS BOIS LA VIGNERAIE	AVENUE HENRI BARBUSSE 78340 LES CLAYES-SOUS-BOIS
78340002								
78350001								
78360001	1.306	1.466		1.514		        Carrefour	        CARREFOUR MONTESSON	280 Avenue Gabriel Péri 78360 MONTESSON
78360002								
78360003	1.314	1.610	1.433	1.515		        Total Access	        RELAIS DE MONTESSON	150 Avenue Paul Doumer 78360 MONTESSON
78370001								
78370002	1.286	1.459		1.503	0.807	        Auchan	        AUCHAN PLAISIR	CD 161 78370 PLAISIR
78370003	1.446		1.551	1.654		        BP	        Station des petits prés	16 Rue de la Gare 78370 PLAISIR
78380001	1.312		1.443	1.504		        Total Access	        RELAIS TOTAL ACCESS BOUGIVAL	58 Quai Boissy d&#039;Anglas 78380 BOUGIVAL
78380003	1.369		1.484			        BP	        BP BOUGIVAL	12 Avenue Jean Moulin 78380 BOUGIVAL
78390001								
78390003								
78390004	1.388		1.525	1.605	0.880	        Total	        TOTAL RELAIS DU BOIS SENON	RN12 ROUTE DE DREUX 78390 BOIS-D&#039;ARCY
78400002	1.408		1.551	1.631		        Total	        SAS GARAGE DE LA RESIDENCE	40 Avenue du Maréchal Foch 78400 CHATOU
78400003								
78410002								
78410003	1.389	1.579	1.509	1.589		        Total	        TOTAL  AUBERGENVILLE	CD 113 AVENUE DE L&#039;UNION 78410 AUBERGENVILLE
78420002								
78430004								
78440001	1.306	1.458		1.495		        Carrefour Market	        Carrefour Market	Avenue de Paris 78440 GARGENVILLE
78450001	1.286	1.465		1.503		        Carrefour Market	        Carrefour Market	Avenue Nagelmackers. 78450 VILLEPREUX
78470001	1.275	1.429		1.469		        Carrefour Market	        Carrefour Market	PLACE DE BEAUPLAN 78470 SAINT-RÉMY-LÈS-CHEVREUSE
78480001	1.309		1.457	1.519		        Simply Market	        SIMPLY MARKET	Rue des Rosiers 78480 VERNEUIL-SUR-SEINE
78480003	1.417		1.569	1.649		        Total	        TOTAL RELAIS FONTAINE SAINT MARTIN	Boulevard Georges Clemenceau 78480 VERNEUIL-SUR-SEINE
78490002	1.383		1.524	1.617		        Indépendant sans enseigne	        COFICAD LE RELAIS CASINO	Allée de la Madrie 78490 MÉRÉ
78500001								
78500002	1.328		1.459	1.540		        Simply Market	        SIMPLY MARKET	80 Avenue Maurice Berteaux 78500 SARTROUVILLE
78520002								
78520003	1.289		1.418	1.499		        Total Access	        Relais des Champarts	60 Avenue de la Paix 78520 LIMAY
78530001								
78540001	1.270	1.420		1.481		        Carrefour Market	        Carrefour Market	Rue de la Grosse Pierre 78540 VERNOUILLET
78550004	1.400	1.560	1.530	1.590	0.850	        Avia	        SARL JCS	RN12 E12-LE VAL RAYMOND 78550 MAULETTE
78550005								
78550006								
78550007	1.309	1.479		1.509		        Carrefour Market	        Carrefour Market	route d#039;epernon 78550 MAULETTE
78550008								
78560003								
78570001	1.464		1.605	1.675		        Total	        SECG MOUGE	R 78570 ANDRÉSY
78570004								
78580001	1.415	1.583		1.628		        Indépendant sans enseigne	        GARAGE DE LA RENAISSANCE	67 Boulevard Paul Barre 78580 MAULE
78600001								
78600002	1.364		1.479			        BP	        BP MAISON LAFFITTE SPEEDY	18 Avenue du Général de Gaulle 78600 MAISONS-LAFFITTE
78600003								
78610002	1.311	1.459		1.503		        Simply Market	        SIMPLY MARKET	57 Rue de Chartres 78610 LE PERRAY-EN-YVELINES
78630002								
78630003	1.459		1.579	1.659	0.940	        Total	        RELAIS MORAINVILLIERS NORD	AUTOROUTE A 13 - PARIS-ROUEN 78630 ORGEVAL
78630004	1.420		1.561	1.631		        Total	        SA GARAGE BLONDY-TOUTIN	116 Avenue Pasteur 78630 ORGEVAL
78630006								
78630007								
78650002								
78660002	1.437		1.519	1.599		        Total	        RELAIS DE PRUNAY	RN 10 HAMEAU DE L&#039;ABBE 78660 PRUNAY-EN-YVELINES
78660003	1.392	1.647		1.679		        Shopi	        BRUMANUMACLE	1 Rue des Boinville 78660 ABLIS
78680002	1.389		1.519	1.599		        Total	        SARL POMMIER BENOIT FILS	30 Avenue du Professeur Emile SERGENT 78680 ÉPÔNE
78680003								
78690001	1.283		1.403	1.489	0.813	        Total Access	        Relais Total access Les Essarts Le Roi	37 Route Nationale 10 MAISON NEUVE 78690 LES ESSARTS-LE-ROI
78690002	1.330	1.480		1.520		        Système U	        U express	lieudit le village 78690 LES ESSARTS-LE-ROI
78700001	1.301		1.425	1.491		        Simply Market	        SIMPLY MARKET	109 Rue de l&#039;Ambassadeur 78700 CONFLANS-SAINTE-HONORINE
78700002	1.310	1.471		1.503		        Carrefour Market	        Carrefour Market	10 Place de la Liberté et du 8 Mai 1945 78700 CONFLANS-SAINTE-HONORINE
78700003								
78700004								
78702001								
78710002	1.450		1.570	1.630	0.930	        Avia	        AIRE DE ROSNY  DIRECTION PROVINCE	A13 AIRE DE ROSNY 78710 ROSNY-SUR-SEINE
78710003								
78730001								
78760003	1.299		1.449	1.518		        Total Access	        TOTAL ACCESS	32 Route du Pontel 78760 JOUARS-PONTCHARTRAIN
78800001	1.328		1.459	1.540		        Simply Market	        SIMPLY MARKET	108 Boulevard Émile Zola 78800 HOUILLES
78800002	1.312		1.435	1.515		        Total Access	        RELAIS LA VAUDOIRE	134 Boulevard Henri Barbusse 78800 HOUILLES
78800003	1.400	1.560	1.530	1.590	0.810	        Avia	        ACC2 SARL	84 Boulevard Henri Barbusse 78800 HOUILLES
78800004	1.312		1.430	1.510		        Esso Express	        ESSO GRAND CERF	138 BOULEVARD JEAN JAURES 78800 HOUILLES
78820001	1.306	1.458		1.495		        Système U	        SUpER U	233, Avenue de Paris 78820 JUZIERS
78840001	1.310	1.489		1.535		        Carrefour Market	        Carrefour Market	Rue des Voies Vaches 78840 FRENEUSE
78840003	1.315	1.469		1.499		        Intermarché	        INTERMARCHE FRENEUSE	2 Rue Charles de Gaulle 78840 FRENEUSE
78885001								
78890001								
78910001								
78920003	1.339		1.474		0.900	        BP	        BP ECQUEVILLY LA CHAMOISERIE	CHEMIN DEPARTEMENTAL 43 78920 ECQUEVILLY
78940001	1.311		1.436	1.503		        Simply Market	        SIMPLY MARKET	Chemin du Roy 78940 LA QUEUE-LES-YVELINES
78955001	1.270	1.420		1.455		        Leclerc	        SODICA CARRIERES	55, Route d&#039;Andresy 78955 CARRIÈRES-SOUS-POISSY
78960001	1.289	1.429		1.469		        Carrefour Market	        Carrefour Market	RUE AUX FLEURS 78960 VOISINS-LE-BRETONNEUX
78960003	1.364		1.509		0.900	        BP	        BP ST QUENTIN CD 36	CD 36 78960 VOISINS-LE-BRETONNEUX
78970001	1.292	1.453		1.515		        Carrefour Market	        Carrefour Market	6 AVENUE DE LA GARE 78970 MÉZIÈRES-SUR-SEINE
78980001	1.309	1.469		1.497		        Intermarché	        INTERMARCHE BREVAL	31 rue René Dhal 78980 BRÉVAL
78980002	1.372		1.544			        Total	        LONGNES AUTOMOBILES	39 ROUTE DE MANTES 78980 LONGNES
